18.0330 	EXP 	P2: color = '[-1. -1.  1.] (rgb)'
18.0330 	EXP 	P3: color = '[ 1.   0.5 -1. ] (rgb)'
18.0330 	EXP 	P4: color = '[ 1.  1. -1.] (rgb)'
18.0330 	EXP 	P5: color = '[-1.  1. -1.] (rgb)'
18.0330 	EXP 	P6: color = '[-1. -1.  1.] (rgb)'
18.0330 	EXP 	P7: color = '[ 1.   0.5 -1. ] (rgb)'
18.0330 	EXP 	P8: color = '[ 1.  1. -1.] (rgb)'
18.0330 	EXP 	P9: color = '[ 1. -1. -1.] (rgb)'
18.0330 	EXP 	P10: color = '[-1.  1. -1.] (rgb)'
18.0330 	EXP 	P11: color = '[-1. -1.  1.] (rgb)'
18.0330 	EXP 	P12: color = '[ 1.   0.5 -1. ] (rgb)'
18.0330 	EXP 	P13: color = '[ 1.  1. -1.] (rgb)'
18.0330 	EXP 	P14: color = '[-1.  1. -1.] (rgb)'
18.0330 	EXP 	P15: color = '[-1. -1.  1.] (rgb)'
18.0330 	EXP 	LeftDistractor: image = 'BLANK.bmp'
18.0330 	EXP 	RightDistractor: image = 'BLANK.bmp'
18.0330 	EXP 	fixation: autoDraw = True
18.2317 	EXP 	fixation: autoDraw = False
18.2483 	EXP 	P1: autoDraw = True
18.2986 	EXP 	P1: autoDraw = False
18.3149 	EXP 	P14: autoDraw = True
18.3652 	EXP 	P14: autoDraw = False
18.3829 	EXP 	P2: autoDraw = True
18.4328 	EXP 	P2: autoDraw = False
18.5151 	EXP 	P3: autoDraw = True
18.5651 	EXP 	P3: autoDraw = False
18.6491 	EXP 	P4: autoDraw = True
18.6988 	EXP 	P4: autoDraw = False
18.7817 	EXP 	P5: autoDraw = True
18.8315 	EXP 	P5: autoDraw = False
18.9149 	EXP 	P6: autoDraw = True
18.9649 	EXP 	P6: autoDraw = False
19.0482 	EXP 	P7: autoDraw = True
19.0482 	EXP 	LeftDistractor: autoDraw = True
19.0482 	EXP 	RightDistractor: autoDraw = True
19.0983 	EXP 	P7: autoDraw = False
19.0983 	EXP 	LeftDistractor: autoDraw = False
19.0983 	EXP 	RightDistractor: autoDraw = False
19.1819 	EXP 	P8: autoDraw = True
19.2315 	EXP 	P8: autoDraw = False
19.3148 	EXP 	P9: autoDraw = True
19.3648 	EXP 	P9: autoDraw = False
19.4483 	EXP 	P10: autoDraw = True
19.4983 	EXP 	P10: autoDraw = False
19.5819 	EXP 	P11: autoDraw = True
19.6316 	EXP 	P11: autoDraw = False
19.7149 	EXP 	P12: autoDraw = True
19.7649 	EXP 	P12: autoDraw = False
19.8482 	EXP 	P13: autoDraw = True
19.8989 	EXP 	P13: autoDraw = False
20.1146 	EXP 	P15: autoDraw = True
20.1647 	EXP 	P15: autoDraw = False
20.2152 	EXP 	ResponseWindow: autoDraw = True
20.9499 	DATA 	Keypress: m
20.9517 	EXP 	New trial (rep=0, index=3): OrderedDict([('Order', 1), ('LeftD', 'FEAR'), ('RightD', None), ('Target', 'Z'), ('correctresp', 'z'), ('Lag', 1.0)])
21.0530 	EXP 	fixation: autoDraw = False
21.0530 	EXP 	P1: autoDraw = False
21.0530 	EXP 	P2: autoDraw = False
21.0530 	EXP 	P3: autoDraw = False
21.0530 	EXP 	P4: autoDraw = False
21.0530 	EXP 	P5: autoDraw = False
21.0530 	EXP 	P6: autoDraw = False
21.0530 	EXP 	P7: autoDraw = False
